millisecond,x,y,minute,second,zone_played
41000,14.912081441931061,68.52265182353702,0,41,middle
41000,35.461880548925635,74.98056265586806,0,41,middle
41000,14.677531911412771,75.32520836029096,0,41,middle
41000,67.78613354716873,38.056571613221635,0,41,defensive
42000,55.465943358739324,58.099439635087535,0,42,middle
42000,20.487586828968066,28.123277735234822,0,42,defensive
42000,20.398933417420672,47.28620158853731,0,42,middle
42000,24.26720989469356,0.3639915517476595,0,42,defensive
42000,41.79786449096595,67.75549281354097,0,42,middle
42000,0.3009946533428399,41.307244157179355,0,42,middle
42000,72.60951289706341,49.45584176001958,0,42,middle
42000,51.08954354330356,88.44119505860675,0,42,attacking
42000,39.37133822345257,117.77489268216456,0,42,attacking
42000,40.48513005921863,47.45076121242461,0,42,middle
42000,18.626613007545934,67.05413231117117,0,42,middle
42000,56.56116615373473,91.45514231147521,0,42,attacking
42000,14.94760627148382,77.05976834479165,0,42,middle
42000,37.08039613269436,77.78806369705082,0,42,middle
43000,65.45036657309703,61.89661539592875,0,43,middle
43000,25.387889672925223,28.91037993801693,0,43,defensive
43000,57.51793775468581,91.53905577274851,0,43,attacking
43000,27.762771905322023,1.2809801895977841,0,43,defensive
43000,21.749342941687612,51.96370617221622,0,43,middle
43000,23.579198974064933,68.14567253335144,0,43,middle
43000,45.47610565352593,38.7549951670736,0,43,defensive
43000,3.6777452040738106,52.80112115407596,0,43,middle
43000,19.153915626227544,79.25429791049294,0,43,middle
43000,41.125606632052296,65.14383057676221,0,43,middle
43000,63.65675878175565,99.4894319773563,0,43,attacking
43000,41.88850395551164,117.8648904689883,0,43,attacking
43000,72.8906314870479,50.199618315482965,0,43,middle
43000,75.85779022839458,55.70900791016061,0,43,middle
44000,69.71184603917442,57.23811725874434,0,44,middle
44000,51.560981486865515,30.91996772863773,0,44,defensive
44000,30.776619535030875,1.9780370894399084,0,44,defensive
44000,12.791491660193156,21.068157201979545,0,44,defensive
44000,30.055103123652227,30.174381035412935,0,44,defensive
44000,22.432696068748168,56.29605368755466,0,44,middle
44000,43.02486800479576,117.90551901104254,0,44,attacking
44000,5.504250465470769,64.4496517959607,0,44,middle
44000,41.506729092898446,63.58638352152403,0,44,middle
44000,61.89791468457214,95.86215574679849,0,44,attacking
44000,46.52906879120341,68.36923812291542,0,44,middle
44000,70.45550416766703,103.63952124684552,0,44,attacking
44000,22.41057432311687,81.99115832553773,0,44,attacking
44000,28.214695491267197,71.11886905986677,0,44,middle
44000,73.37981742153762,50.9927663783881,0,44,middle
45000,53.13714865117113,21.20656938590369,0,45,defensive
45000,16.825833234874384,21.460052027318937,0,45,defensive
45000,32.91236101495019,2.5076109929100596,0,45,defensive
45000,42.01448406815884,62.10393952442873,0,45,middle
45000,22.631345749650336,59.77996248206656,0,45,middle
45000,53.403519410734745,53.77624236613289,0,45,middle
45000,35.34226912019475,31.210078507654544,0,45,defensive
45000,62.337606846912166,94.55534941669018,0,45,attacking
45000,42.2567425909856,118.89116504284581,0,45,attacking
45000,5.644109649042938,73.76599189539101,0,45,middle
45000,22.569620553895483,87.79474055988409,0,45,attacking
45000,64.46391734890662,46.222519386504715,0,45,middle
45000,36.01603593557638,72.54353345961871,0,45,middle
45000,73.55670262444283,99.51413356978259,0,45,attacking
45000,70.83144735734221,65.08048933114702,0,45,middle
45000,67.0868831199073,54.009867796305755,0,45,middle
46000,19.190470096664335,21.661203586052608,0,46,defensive
46000,49.645862756886494,13.880091100839522,0,46,defensive
46000,40.12751181441488,29.84334304161125,0,46,defensive
46000,60.91782526808352,54.40028735936963,0,46,middle
46000,32.376255410520834,2.32500429554176,0,46,defensive
46000,41.61579557878252,115.86813202975131,0,46,attacking
46000,21.89226552879514,62.13542687078798,0,46,middle
46000,42.10695647100239,60.98730174218689,0,46,middle
46000,51.88882447007023,39.54585340571056,0,46,defensive
46000,22.311422568848876,91.9665605331987,0,46,attacking
46000,56.90949100193863,91.48569291154296,0,46,attacking
46000,73.79424787736079,94.21998066829437,0,46,attacking
46000,44.00497517371341,70.24116493678306,0,46,middle
46000,53.85049894519366,44.33697128598267,0,46,middle
46000,2.9046202624366546,75.77248435043984,0,46,middle
47000,44.05219219683937,8.426499002656527,0,47,defensive
47000,17.392382036045227,25.79091522969304,0,47,defensive
47000,30.555242306856588,1.9731406667953593,0,47,defensive
47000,40.10343952064336,32.14273388782945,0,47,defensive
47000,55.532310814686845,53.82459114573943,0,47,middle
47000,23.10677798974517,64.8860624341969,0,47,middle
47000,40.474673878516995,114.8477551109876,0,47,attacking
47000,21.493379543645794,91.17974795245843,0,47,attacking
47000,72.8508216649368,92.88382069171303,0,47,attacking
47000,43.5923155226865,44.64733750654938,0,47,middle
47000,49.02270811668377,87.63127606934242,0,47,attacking
47000,44.663905396529,62.47586400491565,0,47,middle
47000,41.42752663075859,72.70902077910876,0,47,middle
47000,40.425233363654385,54.50820777270326,0,47,middle
48000,16.14868458176158,27.9914182500069,0,48,defensive
48000,40.294442342738684,33.76072552584148,0,48,defensive
48000,37.80491714268719,12.493353612532943,0,48,defensive
48000,51.27364067050425,57.463379852459624,0,48,middle
48000,19.271165981896768,89.57440465205404,0,48,attacking
48000,31.765176860169205,55.52954180180831,0,48,middle
48000,69.30866174714497,93.20190262448763,0,48,attacking
48000,25.463763554621014,64.75482744649665,0,48,middle
48000,45.656368256055046,60.399029596459485,0,48,middle
48000,37.6320439887439,53.754982298125455,0,48,middle
48000,29.846658540029974,1.7975029998083727,0,48,defensive
48000,40.349057690665006,113.88018104205955,0,48,attacking
48000,35.34926357723456,76.00398739408749,0,48,middle
49000,14.919195727866859,30.810128569277012,0,49,defensive
49000,33.05335524445379,21.254239363849706,0,49,defensive
49000,48.1511614894227,63.3440558540633,0,49,middle
49000,38.796088513000925,34.388888582485365,0,49,defensive
49000,43.83009599528917,62.35881597192024,0,49,middle
49000,26.973467843673053,70.96948744110865,0,49,middle
49000,65.20643044572647,96.80587106869544,0,49,attacking
49000,40.888731533330414,112.9549234686482,0,49,attacking
49000,14.057370774556093,85.68125086175992,0,49,attacking
49000,27.343916656561884,86.24374664576523,0,49,attacking
49000,34.06787549705588,60.602937089934855,0,49,middle
49000,31.532664420882686,68.67487988392492,0,49,middle
49000,34.600390672712905,88.86468583857106,0,49,attacking
50000,14.65399662861956,34.13040996084871,0,50,defensive
50000,30.39369076453041,32.97182223598682,0,50,defensive
50000,44.780885027655444,67.29168574028625,0,50,middle
50000,37.02974845265737,35.58187797550234,0,50,defensive
50000,30.762253381834267,1.9246561268567177,0,50,defensive
50000,41.98177965576903,64.85182367844034,0,50,middle
50000,12.298881725953283,88.98034006549022,0,50,attacking
50000,41.48211978814861,114.8893656527774,0,50,attacking
50000,29.942512780604705,69.40789064505249,0,50,middle
50000,60.92380339856107,104.56431610379161,0,50,attacking
50000,21.65012461581074,79.51328337070278,0,50,middle
50000,16.13091218124387,96.79970076160131,0,50,attacking
50000,38.609150997154636,84.80332952214485,0,50,attacking
50000,37.649689903204745,96.09392352309375,0,50,attacking
51000,36.87234210251087,35.74889033605632,0,51,defensive
51000,14.548995448984519,37.1131187613001,0,51,defensive
51000,41.275241856388696,67.68769862903278,0,51,middle
51000,30.831700884219366,2.0917770956763775,0,51,defensive
51000,14.261028859499774,77.56709112983,0,51,middle
51000,30.353960828349976,43.62220218814544,0,51,middle
51000,57.78522276434473,109.29943737241534,0,51,attacking
51000,28.181023571494975,75.72771059291205,0,51,middle
51000,44.94228123622756,75.56750887568526,0,51,middle
51000,14.496645754813798,90.60149944458468,0,51,attacking
51000,40.037040997945034,115.8058055926186,0,51,attacking
51000,47.836805914177354,99.82995509302765,0,51,attacking
52000,37.60791399957802,34.16168009067658,0,52,defensive
52000,14.451503546831304,36.855653816809806,0,52,defensive
52000,31.183545151479464,2.1288758690959213,0,52,defensive
52000,41.50994228255379,70.38215656701718,0,52,middle
52000,13.341697131383604,74.61987913087933,0,52,middle
52000,46.727314604345025,77.28843399749833,0,52,middle
52000,32.87859145681828,51.42942591056648,0,52,middle
52000,12.794638278239619,108.7776131212361,0,52,attacking
52000,60.555214152613665,111.16881868005603,0,52,attacking
52000,29.05531738714923,79.70439319020517,0,52,middle
52000,18.38469399992447,97.75749442993742,0,52,attacking
52000,53.191906018529735,94.47851811940828,0,52,attacking
53000,15.837284785950573,70.64206067214093,0,53,middle
53000,39.200928219037905,35.219406939474226,0,53,defensive
53000,14.77211019615061,36.67449522965062,0,53,defensive
53000,31.116334455152778,2.0622718501658426,0,53,defensive
53000,36.058047058887816,56.17274710324927,0,53,middle
53000,31.35576590365571,82.88040660219465,0,53,attacking
53000,48.50366259655709,78.52036850445145,0,53,middle
53000,41.60172234066498,70.85210905797177,0,53,middle
53000,63.28212039561454,103.16628561852619,0,53,attacking
53000,63.224016695382836,113.95731327474427,0,53,attacking
53000,26.434987851860253,104.95916145368204,0,53,attacking
53000,46.40507695060813,118.02637399001738,0,53,attacking
53000,16.60470010259933,112.85672010108487,0,53,attacking
54000,15.407664908034304,37.026349807708215,0,54,defensive
54000,40.37065795869339,36.21122667237991,0,54,defensive
54000,30.974270641799823,2.0769973208547015,0,54,defensive
54000,67.16986684943163,103.42276403793653,0,54,attacking
54000,17.24783288262736,70.30171404490132,0,54,middle
54000,49.587901076087064,82.97317163712111,0,54,attacking
54000,38.27434018555366,61.96465847437913,0,54,middle
54000,33.335734256899755,87.4423700925645,0,54,attacking
54000,0.1386298278614915,73.15527404142246,0,54,middle
54000,41.77683230066668,76.21504493172033,0,54,middle
54000,65.7204342760072,114.97377237659067,0,54,attacking
54000,20.462811095196027,114.02119756168787,0,54,attacking
54000,33.642008038826894,111.681117081266,0,54,attacking
54000,41.10911018737148,118.85231609247825,0,54,attacking
55000,31.235839369309453,2.141836455467427,0,55,defensive
55000,41.59484771252116,36.83290943583805,0,55,defensive
55000,17.348626736581096,36.66560745324223,0,55,defensive
55000,16.984016253791165,68.28691758287214,0,55,middle
55000,68.61560691761676,105.82812034870607,0,55,attacking
55000,49.65935460295312,87.07975424551549,0,55,attacking
55000,42.010955772888124,78.3301049243525,0,55,middle
55000,33.725595350938406,89.4523606388372,0,55,attacking
55000,67.41831209377709,115.96061875599696,0,55,attacking
55000,2.6123786661349073,76.33402076143162,0,55,middle
55000,40.07441873727832,63.389490311874006,0,55,middle
56000,42.284826933719046,37.557299415877026,0,56,defensive
56000,31.711502390981746,2.3599671064028627,0,56,defensive
56000,67.40291186158919,105.75364901853058,0,56,attacking
56000,19.440501964354816,35.228629591368474,0,56,defensive
56000,16.519439624051262,67.26511291794915,0,56,middle
56000,33.25860439084974,91.45518303957485,0,56,attacking
56000,48.86746312477229,90.78037273282013,0,56,attacking
56000,4.6257837194664635,81.50116760956459,0,56,attacking
56000,27.102368230896523,116.30866412540296,0,56,attacking
56000,39.70730738104808,67.91964063108756,0,56,middle
56000,42.077092447258195,82.77724685117344,0,56,attacking
56000,29.060390143745995,117.40623889434522,0,56,attacking
56000,30.074715119628696,118.47877945804758,0,56,attacking
56000,40.87898988789743,118.84452571208769,0,56,attacking
56000,69.63571474725762,109.93240408214348,0,56,attacking
57000,30.985720958527423,2.0298884856147055,0,57,defensive
57000,43.973926175331115,39.931213633731346,0,57,defensive
57000,21.30841698552965,36.68894917967526,0,57,defensive
57000,16.537671368670253,68.7211786825167,0,57,middle
57000,65.1487528037916,105.61522099590103,0,57,attacking
57000,33.64861194242793,96.53674883702185,0,57,attacking
57000,48.0384601936937,92.69568854882812,0,57,attacking
57000,6.24288243749283,85.6512433030206,0,57,attacking
57000,71.9580431325498,106.8176366813104,0,57,attacking
57000,39.40983880392233,68.32086671658686,0,57,middle
57000,29.019390908889555,114.37461225222856,0,57,attacking
57000,41.999496579946005,85.73957802577608,0,57,attacking
57000,26.62413110701415,116.2906679620465,0,57,attacking
58000,29.701101936264372,1.9125553559218815,0,58,defensive
58000,44.7437602604359,43.41421735936255,0,58,middle
58000,23.463169097891875,38.46438660017239,0,58,defensive
58000,70.68427084442716,98.60407775955855,0,58,attacking
58000,16.88426535504324,72.84769543300828,0,58,middle
58000,62.78663234881737,107.07744349152948,0,58,attacking
58000,38.961993838547954,69.60786108889685,0,58,middle
58000,34.973089605981926,99.70643808020749,0,58,attacking
58000,9.861828268022123,88.06205717914071,0,58,attacking
58000,28.851084567315542,113.38458003036223,0,58,attacking
58000,41.91086313988127,85.73107037829757,0,58,attacking
58000,26.058339003130932,117.29890451311184,0,58,attacking
58000,47.89349829630077,100.59691046252556,0,58,attacking
59000,28.60476961445427,1.5904865947278353,0,59,defensive
59000,25.193520546474133,41.96146414689834,0,59,middle
59000,44.389319700429425,47.050729817847824,0,59,middle
59000,68.7876457073954,95.74714411878463,0,59,attacking
59000,59.911466694730294,107.73358222727552,0,59,attacking
59000,38.266431478418546,69.9775953026925,0,59,middle
59000,17.608974984594568,75.09324373151415,0,59,middle
59000,47.40423691398764,100.5631898587032,0,59,attacking
59000,29.78685948282542,106.02633043357748,0,59,attacking
59000,41.999496579946005,85.73957802577608,0,59,attacking
59000,36.04267789345072,102.99806725368869,0,59,attacking
59000,24.62923961811252,118.29443842243666,0,59,attacking
60000,26.849888747052834,43.54725343413537,1,60,middle
60000,43.41507083309334,49.58239754160665,1,60,middle
60000,66.4691607229893,95.55855039077056,1,60,attacking
60000,57.95230862642258,111.92074311811785,1,60,attacking
60000,17.810642578432695,77.36580381076425,1,60,middle
60000,25.090159247471206,0.517708450444303,1,60,defensive
60000,42.218028981367425,86.99356001066283,1,60,attacking
60000,38.26597879147815,70.43891343652533,1,60,middle
60000,36.18379195185031,107.26159333133936,1,60,attacking
60000,48.32738541434634,103.77138073207345,1,60,attacking
60000,31.36726947767042,105.2465751274344,1,60,attacking
60000,18.273395146089246,88.7893298035647,1,60,attacking
61000,28.616450712759335,45.1899444019015,1,61,middle
61000,42.471511477451585,53.24979095030112,1,61,middle
61000,58.61869043132564,113.75062948247736,1,61,attacking
61000,63.25727587118,95.29727963163697,1,61,attacking
61000,18.316833120884375,79.16744750070178,1,61,middle
61000,42.311415634306286,84.56310613983173,1,61,attacking
61000,38.18872465842489,69.9679020149803,1,61,middle
61000,22.562040266697515,87.12241014186247,1,61,attacking
61000,33.14857483569052,87.42527334140824,1,61,attacking
61000,49.99423198616298,104.68458391933008,1,61,attacking
61000,35.84302963841533,108.1274478401026,1,61,attacking
62000,29.62268945721657,47.31627702744268,1,62,middle
62000,41.59966749700417,55.01200531445133,1,62,middle
62000,19.087676875390528,82.90642733251454,1,62,attacking
62000,60.693882813913675,96.45075145465074,1,62,attacking
62000,38.11787915225328,67.27811875776467,1,62,middle
62000,60.23918984903902,115.66409556396044,1,62,attacking
62000,51.589878003227305,104.78257346437033,1,62,attacking
62000,43.360202513053274,84.66619801068688,1,62,attacking
62000,26.11625186475051,88.78498547293738,1,62,attacking
62000,18.281596768303437,113.93110587396774,1,62,attacking
